,text,favorited,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,retweeted,longitude,latitude
458,I should have worked out today.  I think I'll drink chardonnay instead.  #SorryNotSorry,FALSE,NA,8/8/13 2:09,FALSE,NA,3.65294E+17,NA,web,kelliek23,0,FALSE,NA,NA
459,"Man I just went in Walmart for some toothpaste l left out with an ab roller, weighted jump rope and a bottle of Chardonnay smh",FALSE,NA,8/8/13 2:08,FALSE,NA,3.65293E+17,NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",theblackceaser,0,FALSE,NA,NA
460,My mom says she doesn’t like Chardonnay. From this scientific evidence I can conclude I am definitely not her child><U+00A0><U+00BD><ed><U+00B9><U+0085>,FALSE,NA,8/8/13 2:08,FALSE,NA,3.65293E+17,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>",makeyoumorgasmx,0,FALSE,NA,NA
461,RT @Cellar_Sisters: Very nice coverage of #i4c2013 by @mgodello http://t.co/jo66yD7Jh7 @coolchardonnay 72 of 120? samples...#NotBad,FALSE,NA,8/8/13 2:08,FALSE,NA,3.65293E+17,NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",coolchardonnay,1,FALSE,NA,NA
462,Happy #WineWednesday!  Tonight's #WineTasting: Rocca Ventosa Chardonnay 2007 http://t.co/1sJ7Y0x4xi,FALSE,NA,8/8/13 2:06,FALSE,NA,3.65293E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",OneCorkAtATime,0,FALSE,NA,NA
463,"when @StephaneMukunzi wants to name his kids chardonnay, pinot grigio, bordeaux and champagne #alcoholicmuch #finetaste",FALSE,NA,8/8/13 2:05,FALSE,NA,3.65293E+17,NA,web,mandysoccer,0,FALSE,NA,NA
464,You like your freckles? — not really http://t.co/NoiWyy4ztV,FALSE,NA,8/8/13 2:04,FALSE,NA,3.65292E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA
465,If I was babe man you already snow (ugly) — lol. this ugly? http://t.co/X1Id0qtmw2,FALSE,NA,8/8/13 2:04,FALSE,NA,3.65292E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA
466,Well fuck you then dh — wait. what? http://t.co/4Nx4Iw6bX7,FALSE,NA,8/8/13 2:04,FALSE,NA,3.65292E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA
467,"I heard you fucked with alot of niggas in Elverson..? — only 2 .and they were not even close to ""bros"" http://t.co/EfTaHOuieJ",FALSE,NA,8/8/13 2:03,FALSE,NA,3.65292E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA
468,@FreeDick4Sale let me finish this Chardonnay i bought today &amp; i will. lol.,FALSE,FreeDick4Sale,8/8/13 2:02,FALSE,3.65291E+17,3.65292E+17,31781709,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sizebriup,0,FALSE,NA,NA
469,When I go to wendys I get cashiers like frank john or martha but we got to ralleys we got chardonnay jabari and aquafina at the drive thru..,FALSE,NA,8/8/13 2:01,FALSE,NA,3.65292E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sir_flexs_alot,0,FALSE,NA,NA
470,"RT @cliffordbrown3: I love the fruit, minerals and citrus on the Chardonnay with no oak or buttery notes weighing it down http://t.co/pU8Mv…",FALSE,NA,8/8/13 1:59,FALSE,NA,3.65291E+17,NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",GRUB_RUB,1,FALSE,NA,NA
471,RT @sizebriup: “@FreeDick4Sale: Crown Royal is better then Hennessy #UnpopularOpinion” Chardonnay better than moscato.,FALSE,NA,8/8/13 1:59,FALSE,NA,3.65291E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",FreeDick4Sale,1,FALSE,NA,NA
472,"But we all know niggas think thats code word for ""i wanna fuck"" lol",FALSE,NA,8/8/13 1:59,FALSE,NA,3.65291E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Chardonnay_Ray,0,FALSE,NA,NA
473,I just wanna cuddle,FALSE,NA,8/8/13 1:58,FALSE,NA,3.65291E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Chardonnay_Ray,0,FALSE,NA,NA
474,“@FreeDick4Sale: Crown Royal is better then Hennessy #UnpopularOpinion” Chardonnay better than moscato.,FALSE,FreeDick4Sale,8/8/13 1:57,FALSE,3.65291E+17,3.65291E+17,31781709,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sizebriup,1,FALSE,NA,NA
475,Had a great day roaming Rohnert Park and then wine tasting at Coppola. That Chardonnay tho><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BD><U+00B7> #coppola #winetasting,FALSE,NA,8/8/13 1:56,FALSE,NA,3.6529E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",courtneyleigh__,0,FALSE,NA,NA
476,Sippin on Chardonnay on the way to opera><U+00A0><U+00BD><ed><U+00B8><U+008C>,FALSE,NA,8/8/13 1:56,FALSE,NA,3.6529E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",iBellaDonna_,0,FALSE,NA,NA
477,"RT @cliffordbrown3: While we're waiting, I'm liking the Naked Chardonnay, nice and crisp http://t.co/pU8MvgGEWK",FALSE,NA,8/8/13 1:56,FALSE,NA,3.6529E+17,NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",GRUB_RUB,1,FALSE,NA,NA
478,"If there's one person's house I can show up to in my pajamas with Chardonnay and sliced mangoes, it's @kaiaplaca. #BeenTooLong><U+00A0><U+00BD><ed><U+00B2><U+0095><ed><U+00A0><U+00BD><ed><U+00B1><U+00AF>",FALSE,NA,8/8/13 1:55,FALSE,NA,3.6529E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",leighjensen,0,FALSE,NA,NA
479,"Word, sister! RT @sarahmchappell: Also, Chardonnay! Seriously. @HirschVineyards 2011 is proof that we all need to drink more Cali Chard.",FALSE,sarahmchappell,8/8/13 1:55,FALSE,3.65279E+17,3.6529E+17,90546563,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>",jasminehirsch,1,FALSE,NA,NA
480,CHARDONNAY,FALSE,NA,8/8/13 1:54,FALSE,NA,3.6529E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",michael_lat,1,FALSE,NA,NA
481,Conn Creek Angels Chardonnay 2009 Regular Price $17.99 ... SALE Price $7.99 http://t.co/0gxH6JHujY,FALSE,NA,8/8/13 1:53,FALSE,NA,3.6529E+17,NA,web,Tarzanawines,0,FALSE,NA,NA
482,Follow @_Chardonnay_ asap,FALSE,NA,8/8/13 1:50,FALSE,NA,3.65289E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",SWAGG_2theMaX,0,FALSE,NA,NA
483,"@VRWine1 In summer, is it acceptable to pair Triomphe Chardonnay with BBQ'd smokies? Cuz that's what I'm doing. Delicious!",FALSE,VRWine1,8/8/13 1:49,FALSE,NA,3.65289E+17,902423688,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Zachs_Whiskers,0,FALSE,NA,NA
484,"@epicurious #GoToDrink for summer:Got 3: Chardonnay, vodka/tea, or flying wedge - vodka, oj and squirt.",FALSE,epicurious,8/8/13 1:49,FALSE,3.65288E+17,3.65289E+17,16145224,web,Esquirehoney,0,FALSE,NA,NA
485,“@qtpie143: @jennybyrnes yeaaaa drink more” Ummmmm yes. Chardonnay: the vodka of our 30's.,FALSE,qtpie143,8/8/13 1:49,FALSE,3.65288E+17,3.65289E+17,36209428,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jennybyrnes,0,FALSE,NA,NA
486,“@pacsexy: Marvin Gaye &amp; Chardonnay&gt;&gt;&gt;” talk about a throwback...<ed><U+00A0><U+00BD><ed><U+00B8><U+00B3>,FALSE,pacsexy,8/8/13 1:49,FALSE,3.65284E+17,3.65289E+17,432593049,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Alex_Apodacaa,0,FALSE,NA,NA
487,"A ""dancer"" said her name was Chardonnay but she looked like her name was koolaid.  She looked cheap #sueme",FALSE,NA,8/8/13 1:46,FALSE,NA,3.65288E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DEEDEE_GOT_IT,0,FALSE,NA,NA
488,Check out this wine from Luigi Bosca. I'm giving it 3.0 of 5 stars with the Vivino app: http://t.co/qtK8ZW7DAh,FALSE,NA,8/8/13 1:46,FALSE,NA,3.65288E+17,NA,"<a href=""https://www.vivino.com"" rel=""nofollow"">Vivino</a>",padamovic,0,FALSE,NA,NA
489,Chardonnay yes that's what I want,FALSE,NA,8/8/13 1:46,FALSE,NA,3.65288E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",carli519,0,FALSE,NA,NA
490,Marvin gaye and chardonnay,FALSE,NA,8/8/13 1:45,FALSE,NA,3.65288E+17,NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",vincentiaaclara,0,FALSE,NA,NA
491,RT @nikkaaayym: Daaaang there's an older lady here getting her nails did too with Chardonnay in her cup.,FALSE,NA,8/8/13 1:43,FALSE,NA,3.65287E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CheyRCruz,1,FALSE,NA,NA
492,She's getting another glass of chardonnay!,FALSE,NA,8/8/13 1:39,FALSE,NA,3.65286E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JoshPDand,0,FALSE,NA,NA
493,speaking of.....like 2 glasses of chardonnay and a superbly rolled fatty would be so clutch right now,FALSE,NA,8/8/13 1:39,FALSE,NA,3.65286E+17,NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",beautiful81290,0,FALSE,NA,NA
494,RT @PerthWineEn: @CastelliEstate Nice Chardonnay from pemberton way. On a nice roll with enjoyable wines. http://t.co/K5oPP4xidl,FALSE,NA,8/8/13 1:39,FALSE,NA,3.65286E+17,NA,web,CastelliEstate,1,FALSE,NA,NA
495,"If you are in the area stop by Clark's and try our Wine of the Month, Zaca Mesa Chardonnay. Tropical and... http://t.co/15rYiSnCn1",FALSE,NA,8/8/13 1:38,FALSE,NA,3.65286E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",westfordregency,0,FALSE,NA,NA
496,It's a black fly in your Chardonnay.,FALSE,NA,8/8/13 1:38,FALSE,NA,3.65286E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AllisonMing,0,FALSE,NA,NA
497,This was all inspired by a little Marvin Gaye and Chardonnay,FALSE,NA,8/8/13 1:37,FALSE,NA,3.65286E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Miloe77Wilson,0,FALSE,NA,NA
498,@DrunkInaGarten Goldfish and Chardonnay - definitely #FOOLPROOF,FALSE,DrunkInaGarten,8/8/13 1:37,FALSE,NA,3.65285E+17,631986107,web,deirdrereedy,0,FALSE,NA,NA
499,@Sipp_ChardonNAY on ask,FALSE,Sipp_ChardonNAY,8/8/13 1:36,FALSE,3.65284E+17,3.65285E+17,203744787,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ThatOG_Recce,0,FALSE,NA,NA
500,this was all inspired by a little Marvin Gaye and Chardonnay,FALSE,NA,8/8/13 1:35,FALSE,NA,3.65285E+17,NA,web,mayracelestee,0,FALSE,NA,NA
501,RT @JanuaryJames: I am full of beauty and grace and chardonnay and I just fell off the porch into my mom's rose bushes.,FALSE,NA,8/8/13 1:34,FALSE,NA,3.65285E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LindsRocksGreen,275,FALSE,NA,NA
502,and this was all inspired by a little Marvin Gaye and Chardonnay,FALSE,NA,8/8/13 1:34,FALSE,NA,3.65285E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",caSh4GOLDZ,0,FALSE,NA,NA
503,"RT @aaliyah_maxwell: @Sipp_ChardonNAY lol , idec if you did .",FALSE,NA,8/8/13 1:33,FALSE,NA,3.65285E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sipp_ChardonNAY,1,FALSE,NA,NA
504,@UltimateBGC @ChipotleTwins where is Chardonnay any way?,FALSE,UltimateBGC,8/8/13 1:33,FALSE,3.65284E+17,3.65285E+17,1027488547,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",QueenMehganBGC,0,FALSE,NA,NA
505,@QueenMehganBGC @ChipotleTwins &amp; to Chardonnay,FALSE,QueenMehganBGC,8/8/13 1:32,FALSE,3.65284E+17,3.65284E+17,1335506642,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",UltimateBGC,0,FALSE,NA,NA
506,"John, after sipping my wine: ""I really don't see the point of Chardonnay.""",FALSE,NA,8/8/13 1:32,FALSE,NA,3.65284E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LisaMHofmann,0,FALSE,NA,NA
507,Marvin gaye and chardonnay by @BigSean ft @kanyewest @roscoedash love this song on a throw back,FALSE,NA,8/8/13 1:31,FALSE,NA,3.65284E+17,NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",yungmiles_darmy,0,FALSE,NA,NA
508,RT @ThatOG_Recce: Ctfuuuuu!!! Genay snitched on herself tho,FALSE,NA,8/8/13 1:31,FALSE,NA,3.65284E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sipp_ChardonNAY,1,FALSE,NA,NA
509,"""@ThatOG_Recce: Ctfuuuuu!!! Genay snitched on herself tho""I'm late ashit but how?",FALSE,NA,8/8/13 1:31,FALSE,NA,3.65284E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sipp_ChardonNAY,0,FALSE,NA,NA
510,"Did you know? Chardonnay, with 95,000 acres, is the wine type variety with the most acreage planted in California? #funfacts #sandiego",FALSE,NA,8/8/13 1:30,FALSE,NA,3.65284E+17,NA,"<a href=""http://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",VinDiegoWine,0,FALSE,NA,NA
511,"@Sipp_ChardonNAY lol , idec if you did .",FALSE,Sipp_ChardonNAY,8/8/13 1:29,FALSE,3.65283E+17,3.65284E+17,203744787,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",aaliyah_maxwell,1,FALSE,NA,NA
512,RT @aaliyah_maxwell: @Sipp_ChardonNAY we didnt date><U+00A0><U+00BD><ed><U+00B8><U+0082> we just talked .,FALSE,NA,8/8/13 1:27,FALSE,NA,3.65283E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sipp_ChardonNAY,1,FALSE,NA,NA
513,RT @aaliyah_maxwell: @Sipp_ChardonNAY genay><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> we didnt date .,FALSE,NA,8/8/13 1:27,FALSE,NA,3.65283E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sipp_ChardonNAY,1,FALSE,NA,NA
514,@aaliyah_maxwell aww shit lol I'm salty. well you still my man's. I'm not gonna do that,FALSE,aaliyah_maxwell,8/8/13 1:27,FALSE,3.65189E+17,3.65283E+17,299359761,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sipp_ChardonNAY,0,FALSE,NA,NA
515,Segundo plato #marquesdecasaconcha food &amp; wine tour: Corvina en Salsa Beurre Blanc con MCC Chardonnay… http://t.co/SPxe2a0rbz,FALSE,NA,8/8/13 1:27,FALSE,NA,3.65283E+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",IsabellaNeira,0,FALSE,NA,NA
516,Lol well can you put another one up there for me lol — naaaaw lol iont do that. when I make them I just do it fo... http://t.co/WnYmJyxc41,FALSE,NA,8/8/13 1:26,FALSE,NA,3.65283E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA
517,Daaaang there's an older lady here getting her nails did too with Chardonnay in her cup.,FALSE,NA,8/8/13 1:24,FALSE,NA,3.65282E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nikkaaayym,1,FALSE,NA,NA
518,RT @Mr_Langevin28: @jayhartmannn Fine glass of Chardonnay sounds too good lol,FALSE,NA,8/8/13 1:23,FALSE,NA,3.65282E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jayhartmannn,1,FALSE,NA,NA
519,Very nice coverage of #i4c2013 by @mgodello http://t.co/jo66yD7Jh7 @coolchardonnay 72 of 120? samples...#NotBad,FALSE,NA,8/8/13 1:23,FALSE,NA,3.65282E+17,NA,web,Cellar_Sisters,1,FALSE,NA,NA
520,@jayhartmannn Fine glass of Chardonnay sounds too good lol,FALSE,jayhartmannn,8/8/13 1:22,FALSE,3.65281E+17,3.65282E+17,804752257,web,Mr_Langevin28,1,FALSE,NA,NA
521,"""This was all inspired by a little Marvin Gaye and Chardonnay"" Little old, but still bangin @BigSean @kanyewest @Roscoedash #finallyfamous",FALSE,NA,8/8/13 1:22,FALSE,NA,3.65282E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Bryce_lastkings,0,FALSE,NA,NA
522,Nawl I didn't see it — well it was popping. http://t.co/ylBaLUYs4U,FALSE,NA,8/8/13 1:21,FALSE,NA,3.65281E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA
523,Charles &amp; Charles Launches 2012 Chardonnay - Newsday http://t.co/OrjyTKiRj5 #wine,FALSE,NA,8/8/13 1:20,FALSE,NA,3.65281E+17,NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",WiNews,0,FALSE,NA,NA
524,@CiarasFringe chardonnay actually,FALSE,CiarasFringe,8/8/13 1:18,FALSE,3.65281E+17,3.65281E+17,636491769,web,Romione69,0,FALSE,NA,NA
525,"@Franc__OHH Wait for me, marvin and chardonnay, high and I do it will always be favorites to",FALSE,Franc__OHH,8/8/13 1:17,FALSE,3.6528E+17,3.65281E+17,1340696618,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Cat_Camilo,0,FALSE,NA,NA
526,my ig name phillysking__ — kk http://t.co/jF52QzgYar,FALSE,NA,8/8/13 1:16,FALSE,NA,3.6528E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA
527,"Also, Chardonnay! Seriously. @HirschVineyards 2011 is proof that we all need to drink more Cali Chard.",FALSE,NA,8/8/13 1:12,FALSE,NA,3.65279E+17,NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",sarahmchappell,0,FALSE,NA,NA
528,I had the best roasted duck and Chardonnay for dinner. Dayton always treats me so well.,FALSE,NA,8/8/13 1:12,FALSE,NA,3.65279E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",B00bash,0,FALSE,NA,NA
529,Michael David picks 2013 Chardonnay (early spring leads to one of Lodi’s earliest harvests): This past M... http://t.co/FAzl0O7kCS #Lodi,FALSE,NA,8/8/13 1:11,FALSE,NA,3.65279E+17,NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",PerfectJulia,0,FALSE,NA,NA
530,@candace_cupcake aw haha thanks you Chardonnay! I know I defiantly won't be taking your soul if I ever need one ^_^,FALSE,candace_cupcake,8/8/13 1:09,FALSE,3.65277E+17,3.65279E+17,81198984,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kelsey31098,0,FALSE,NA,NA
531,I wanna see you twerk lol — you ain't see it on IG already? http://t.co/XEFzZIwmQj,FALSE,NA,8/8/13 1:09,FALSE,NA,3.65278E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA
532,Glass of Chardonnay to start the night &gt;><U+00A0><U+00BD><ed><U+00B8><U+008C><ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BD><U+00B7>,FALSE,NA,8/8/13 1:09,FALSE,NA,3.65278E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BigDaddy_Lizz,0,FALSE,NA,NA
533,@WRFARadio Playlist: Mudhoney—Chardonnay [Clean]. Streaming at http://t.co/dBg8AjuSXe,FALSE,WRFARadio,8/8/13 1:08,FALSE,NA,3.65278E+17,817459603,"<a href=""http://www.spinitron.com"" rel=""nofollow"">Spinitron Playlists</a>",WRFASpins,0,FALSE,NA,NA
534,Chardonnay just understands><U+00A0><U+00BC><ed><U+00BD><U+00B7>,FALSE,NA,8/8/13 1:07,FALSE,NA,3.65278E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",XORegi,0,FALSE,NA,NA
535,Got a class of Chardonnay with my dinner cause I'm fancy like that<ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BC><ed><U+00BD><U+00B7><ed><U+00A0><U+00BC><ed><U+00BD><U+00B4>,FALSE,NA,8/8/13 1:05,FALSE,NA,3.65278E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ahhKaitMarie,0,FALSE,NA,NA
536,Going through an identity crisis. Bought a Chardonnay.,FALSE,NA,8/8/13 1:03,FALSE,NA,3.65277E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",algreaney,0,FALSE,NA,NA
537,Chardonnay&amp;&amp;Grapefruit Juice><U+00A0><U+00BD><ed><U+00B1><U+008C>,FALSE,NA,8/8/13 1:02,FALSE,NA,3.65277E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",runge_sarah,0,FALSE,NA,NA
538,446 Chardonnay: Last night I reviewed the 337 cabernet sauvignon and tonight I thought I’d give pro... http://t.co/rmv84WGp3u #wine logs,FALSE,NA,8/8/13 1:01,FALSE,NA,3.65277E+17,NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",WineHype,0,FALSE,NA,NA
539,446 Chardonnay: Last night I reviewed the 337 cabernet sauvignon and tonight I thought I’d give props to his s... http://t.co/Cr4VEOzaMB,FALSE,NA,8/8/13 1:01,FALSE,NA,3.65277E+17,NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",TopWineNews,0,FALSE,NA,NA
540,@DrinkWhatULike @VAWineTime @swirlsipsnark @CellarBlog @Virginia_Made @EarlyMountain Hey all!! Sippin Chardonnay fr BC Canada tonite #WW,FALSE,DrinkWhatULike,8/8/13 1:01,FALSE,3.65273E+17,3.65276E+17,51833663,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",girlmeetsglass,0,FALSE,NA,NA
541,If your name is Chardonnay or Alizè I automatically wanna be your friend.,FALSE,NA,8/8/13 1:00,FALSE,NA,3.65276E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SaidtheBastard,0,FALSE,NA,NA
542,Drinking Chardonnay in the sunroom of my new housie! #NewBeginnings #letsfuckingdothis,FALSE,NA,8/8/13 0:59,FALSE,NA,3.65276E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TheRealFlyGirl,0,FALSE,NA,NA
543,"It is crate and barrel stemware, but it's not Chardonnay. It's a dead baby from the blender!! #rememberthe90's",FALSE,NA,8/8/13 0:55,FALSE,NA,3.65275E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theAnneRoot,0,FALSE,NA,NA
544,Can I interest you in a glass of Chardonnay?,FALSE,NA,8/8/13 0:55,FALSE,NA,3.65275E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KAYoung2992,0,FALSE,NA,NA
545,#Np Mavin gage &amp; Chardonnay - Big Sean ft Kanye West n Roscoe Dash,FALSE,NA,8/8/13 0:54,FALSE,NA,3.65275E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",aguida_g,0,FALSE,NA,NA
546,My life is back! @maryabernathy is home from Europe! Crack open the straw-ber-ita and Chardonnay!,FALSE,NA,8/8/13 0:54,FALSE,NA,3.65275E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ittybittybitt,0,FALSE,NA,NA
547,@JamesTheWineGuy hola James! Hope you are well my friend! #cheers! #Chardonnay #Unoaked #Salute,FALSE,JamesTheWineGuy,8/8/13 0:53,FALSE,3.65274E+17,3.65275E+17,17032442,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JaceRockets,0,FALSE,NA,NA
548,@JaceRockets Hola Jace! #Unoaked #Chardonnay,FALSE,JaceRockets,8/8/13 0:52,FALSE,3.65273E+17,3.65274E+17,1653242594,web,JamesTheWineGuy,0,FALSE,NA,NA
549,Chardonnay all the way! #Nice #Yolo http://t.co/QI7EO8jVr2,FALSE,NA,8/8/13 0:51,FALSE,NA,3.65274E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Oisinmul,0,FALSE,NA,NA
550,@JamesTheWineGuy unoaked.  I find chardonnay usually is overdone with oak and a lot of the grapes flavors are masked because of it.,FALSE,JamesTheWineGuy,8/8/13 0:50,FALSE,3.65272E+17,3.65274E+17,17032442,"<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>",TroyAardema,0,FALSE,NA,NA
551,Charles &amp; Charles launch 2012 Chardonnay http://t.co/hYXvrIjzUB,FALSE,NA,8/8/13 0:49,FALSE,NA,3.65273E+17,NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",MsTerroir,0,FALSE,NA,NA
552,Charles &amp; Charles launch 2012 Chardonnay http://t.co/Wix84XSEXG,FALSE,NA,8/8/13 0:49,FALSE,NA,3.65273E+17,NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",MontanaCityWine,0,FALSE,NA,NA
